"","X1","X2","X3","X4","X5"
"3337","red","green","red","red","green"
"3338","green","green","green","green","green"
"3339","red","red","green","green","green"
"3340","green","red","green","green","green"
"3341","red","green","green","green","green"
"3342","green","green","green","green","green"
"3343","green","red","green","green","green"
"3344","red","green","green","green","green"
"3345","green","green","red","green","red"
"3346","red","red","green","green","red"
"3347","green","green","green","green","red"
"3348","green","red","red","red","red"
"3349","red","green","green","green","green"
"3350","red","red","red","green","red"
"3351","green","green","green","green","green"
"3352","green","green","green","green","green"
"3353","red","green","green","green","green"
"3354","red","red","red","red","green"
"3355","green","red","red","red","red"
"3356","red","red","red","red","red"
"3357","green","green","green","red","green"
"3358","green","green","red","red","green"
"3359","green","red","green","red","green"
"3360","red","green","green","green","red"
"3361","green","red","green","green","red"
"3362","red","red","green","red","red"
"3363","green","green","green","green","green"
"3364","green","green","red","red","red"
"3365","red","red","red","red","red"
"3366","green","green","green","green","green"
"3367","green","green","red","red","red"
"3368","green","green","green","green","green"
"3369","red","red","green","green","green"
"3370","red","red","red","red","green"
"3371","red","red","red","red","red"
"3372","red","red","green","green","green"
"3373","red","red","red","red","red"
"3374","green","red","red","red","red"
"3375","red","green","red","red","red"
"3376","red","green","red","red","red"
"3377","red","red","green","red","red"
"3378","green","green","green","red","green"
"3379","green","red","red","green","green"
"3380","red","red","red","red","red"
"3381","green","green","green","green","red"
"3382","red","red","green","green","red"
"3383","red","red","green","red","red"
"3384","green","green","green","green","green"
"3385","green","green","red","red","green"
"3386","green","green","green","red","red"
"3387","green","green","red","green","red"
"3388","red","red","green","red","red"
"3389","green","red","red","green","red"
"3390","green","green","green","red","red"
"3391","red","green","green","green","green"
"3392","red","red","green","green","red"
"3393","red","green","red","red","red"
"3394","green","red","red","red","red"
"3395","green","green","red","green","red"
"3396","red","red","green","green","red"
"3397","red","red","green","red","green"
"3398","green","green","red","red","green"
"3399","green","green","red","red","red"
"3400","red","red","green","red","red"
"3401","green","green","red","green","red"
"3402","red","red","red","red","red"
"3403","red","red","green","red","red"
"3404","red","red","red","red","red"
"3405","green","red","green","red","green"
"3406","red","red","green","red","red"
"3407","green","red","green","green","green"
"3408","red","green","red","red","red"
"3409","green","green","red","red","red"
"3410","green","red","red","green","red"
"3411","red","green","red","red","green"
"3412","green","green","red","red","red"
"3413","red","green","green","green","green"
"3414","red","red","green","green","green"
"3415","red","red","green","green","green"
"3416","green","red","green","green","red"
"3417","red","green","red","red","red"
"3418","green","red","green","green","red"
"3419","red","red","green","green","red"
"3420","green","green","green","green","green"
"3421","green","red","green","green","green"
"3422","red","green","red","red","red"
"3423","green","red","red","red","red"
"3424","red","green","green","green","green"
"3425","red","green","green","red","green"
"3426","green","red","red","green","green"
"3427","green","red","green","green","green"
"3428","green","red","green","green","green"
"3429","green","red","red","red","red"
"3430","red","green","green","green","green"
"3431","red","green","red","red","red"
"3432","green","red","green","green","red"
"3433","green","green","red","red","red"
"3434","green","green","green","green","green"
"3435","green","green","green","green","green"
"3436","green","green","red","green","red"
"3437","green","green","green","green","green"
"3438","red","green","red","red","red"
"3439","red","red","green","green","green"
"3440","green","green","green","green","red"
"3441","red","green","green","green","green"
"3442","red","green","green","green","green"
"3443","green","green","green","green","green"
"3444","red","green","green","green","green"
"3445","red","green","green","green","green"
"3446","green","green","green","red","green"
"3447","green","red","green","red","red"
"3448","green","green","red","red","red"
"3449","green","green","red","red","red"
"3450","red","green","red","red","green"
"3451","green","green","green","green","green"
"3452","red","red","green","green","green"
"3453","green","green","green","red","red"
"3454","green","green","green","green","green"
"3455","green","green","red","red","green"
"3456","green","green","green","red","red"
"3457","red","green","green","green","green"
"3458","green","red","green","red","green"
"3459","green","red","green","green","green"
"3460","red","green","green","green","red"
"3461","red","red","red","red","red"
"3462","red","green","red","red","green"
"3463","green","green","green","red","red"
