"","X1","X2","X3","X4","X5"
"2238","red","red","red","red","red"
"2239","red","red","red","red","red"
"2240","red","red","red","red","red"
"2241","red","red","red","green","red"
"2242","red","red","red","red","red"
"2243","red","red","red","red","red"
"2244","red","red","red","green","red"
"2245","red","red","red","red","red"
"2246","red","red","red","red","red"
"2247","red","red","red","red","red"
"2248","red","red","red","red","red"
"2249","red","red","red","red","red"
"2250","red","red","red","red","red"
"2251","red","red","red","red","red"
"2252","red","red","red","red","red"
"2253","red","red","red","red","red"
"2254","red","red","red","red","red"
"2255","red","red","red","red","red"
"2256","red","red","red","red","red"
"2257","red","red","red","red","red"
"2258","red","red","red","red","red"
"2259","red","red","red","red","red"
"2260","red","red","red","red","red"
"2261","red","red","red","red","red"
"2262","red","green","green","green","green"
"2263","red","red","red","red","red"
"2264","red","red","red","red","red"
"2265","red","red","red","red","red"
"2266","green","red","red","red","red"
"2267","red","green","red","red","red"
"2268","red","green","red","red","red"
"2269","red","red","red","red","red"
"2270","green","red","red","red","red"
"2271","red","red","red","red","red"
"2272","red","red","red","red","red"
"2273","red","red","red","red","red"
"2274","red","red","red","red","red"
"2275","red","red","red","red","red"
"2276","red","red","red","red","red"
"2277","red","green","red","red","red"
"2278","green","green","green","green","green"
"2279","red","red","red","red","red"
"2280","red","red","red","red","red"
"2281","red","red","red","red","red"
"2282","red","red","red","green","green"
"2283","red","red","red","red","red"
"2284","red","red","red","red","red"
"2285","red","red","red","red","red"
"2286","green","red","red","green","red"
"2287","red","green","red","red","red"
"2288","green","red","red","red","red"
"2289","red","red","red","red","red"
"2290","red","red","red","red","red"
"2291","red","red","red","green","red"
"2292","green","green","green","red","green"
"2293","red","red","red","red","red"
"2294","red","red","red","red","red"
"2295","red","red","green","red","red"
"2296","red","red","red","red","red"
"2297","red","red","red","red","red"
"2298","green","red","red","red","red"
"2299","red","red","red","red","green"
"2300","green","red","red","red","red"
"2301","green","red","red","green","red"
"2302","red","red","red","red","red"
"2303","red","red","red","red","red"
"2304","red","red","red","red","red"
"2305","red","red","red","red","red"
"2306","red","red","red","red","red"
"2307","red","green","green","green","green"
"2308","red","red","red","red","red"
"2309","red","red","red","green","red"
"2310","red","red","red","red","red"
"2311","red","red","red","red","red"
"2312","green","red","red","red","green"
"2313","red","red","red","red","red"
"2314","red","red","red","red","red"
"2315","red","green","green","green","green"
"2316","red","red","red","red","red"
"2317","red","red","red","red","red"
"2318","red","green","green","green","red"
"2319","red","red","red","red","red"
"2320","red","red","red","red","red"
"2321","red","red","red","red","red"
"2322","red","red","red","red","red"
"2323","green","red","red","red","red"
"2324","red","red","red","red","red"
"2325","red","red","red","red","red"
"2326","red","red","red","green","red"
"2327","red","red","red","red","red"
"2328","red","red","red","red","red"
"2329","red","red","red","red","red"
"2330","red","red","red","red","red"
"2331","red","red","red","red","red"
"2332","red","red","red","red","red"
"2333","red","red","red","red","red"
"2334","red","red","red","red","red"
"2335","red","red","red","red","red"
"2336","green","red","red","red","red"
"2337","red","green","green","green","red"
"2338","green","red","red","red","red"
"2339","red","red","red","red","red"
"2340","red","red","red","red","red"
"2341","red","red","red","red","red"
"2342","red","red","red","red","red"
"2343","red","red","red","red","red"
"2344","red","red","red","green","red"
"2345","red","red","red","red","red"
"2346","red","red","red","red","red"
"2347","red","red","red","red","red"
"2348","red","red","red","red","red"
"2349","red","red","red","red","red"
"2350","red","red","red","red","green"
"2351","green","red","red","red","red"
"2352","red","red","red","red","red"
"2353","red","red","red","red","red"
"2354","red","red","red","red","red"
"2355","red","red","red","red","red"
"2356","red","red","red","red","red"
"2357","red","red","red","red","red"
"2358","red","red","red","red","red"
"2359","red","red","red","red","red"
"2360","red","red","red","red","green"
"2361","red","red","red","red","red"
"2362","red","red","red","red","red"
"2363","red","red","red","red","red"
"2364","red","red","red","red","green"
"2365","red","red","red","red","red"
"2366","red","red","red","red","red"
"2367","red","red","red","red","red"
"2368","red","red","red","red","red"
"2369","red","red","green","red","red"
"2370","green","red","red","red","red"
"2371","red","red","red","red","red"
"2372","red","red","red","red","red"
"2373","red","red","red","red","red"
"2374","red","green","green","green","green"
"2375","red","red","red","red","red"
"2376","red","red","red","red","red"
"2377","red","red","red","green","green"
"2378","red","red","red","red","red"
"2379","red","red","red","red","red"
"2380","red","red","red","red","red"
"2381","red","red","red","red","red"
"2382","red","red","red","red","red"
"2383","red","red","red","red","red"
"2384","red","red","red","red","red"
"2385","red","red","red","red","red"
"2386","red","red","red","red","red"
"2387","red","red","red","red","red"
"2388","red","red","red","red","red"
"2389","red","red","red","red","red"
"2390","red","red","red","red","red"
"2391","red","green","red","red","red"
"2392","red","red","red","red","red"
"2393","red","red","red","red","red"
"2394","red","red","red","red","red"
"2395","red","red","green","red","red"
"2396","red","red","red","red","green"
"2397","red","red","red","green","red"
"2398","red","red","red","red","red"
"2399","red","red","red","red","red"
"2400","red","green","green","red","green"
"2401","red","red","red","red","red"
"2402","red","green","green","green","red"
"2403","red","green","red","red","red"
"2404","red","red","red","red","red"
"2405","red","red","green","red","green"
"2406","red","green","green","red","green"
"2407","red","red","red","red","red"
"2408","red","red","red","red","red"
"2409","red","red","red","red","red"
"2410","red","red","red","red","red"
"2411","red","green","green","red","red"
"2412","red","red","red","red","red"
"2413","red","red","red","red","red"
"2414","red","red","red","red","red"
"2415","red","red","red","red","red"
"2416","red","red","red","red","red"
"2417","green","red","red","red","red"
"2418","red","red","red","red","red"
"2419","green","red","red","red","green"
"2420","red","red","red","green","red"
"2421","red","red","red","red","green"
"2422","red","red","red","red","red"
"2423","red","red","red","red","green"
"2424","red","red","red","red","green"
"2425","red","red","red","red","red"
"2426","red","red","red","red","red"
"2427","red","red","red","red","red"
"2428","red","red","red","red","red"
"2429","red","red","red","red","red"
"2430","red","red","red","red","red"
"2431","red","red","red","red","red"
"2432","green","red","green","red","red"
"2433","red","red","red","red","red"
"2434","red","red","red","red","red"
"2435","red","red","green","red","red"
"2436","red","red","red","red","red"
"2437","red","green","green","green","green"
"2438","red","red","red","red","green"
"2439","red","red","red","green","red"
"2440","red","red","red","red","red"
"2441","red","red","red","green","red"
"2442","red","red","red","red","red"
"2443","red","red","green","red","red"
"2444","red","red","red","red","red"
"2445","red","red","red","red","red"
"2446","red","green","green","red","red"
"2447","red","red","red","red","red"
"2448","red","red","red","red","red"
"2449","red","red","red","red","red"
"2450","red","red","red","red","red"
"2451","red","red","red","red","red"
"2452","red","red","red","red","red"
"2453","red","red","red","red","red"
"2454","red","red","red","red","red"
"2455","red","red","red","red","red"
"2456","red","red","red","red","red"
"2457","red","red","red","red","red"
"2458","red","red","red","red","red"
"2459","red","red","red","red","red"
"2460","red","red","red","red","red"
"2461","red","red","red","red","red"
"2462","red","red","red","red","red"
"2463","red","red","red","red","red"
"2464","red","red","red","red","red"
"2465","red","red","red","red","red"
"2466","red","red","red","red","red"
"2467","red","red","red","red","red"
"2468","red","red","red","red","red"
"2469","red","red","red","green","red"
"2470","red","red","red","red","red"
"2471","red","red","red","red","red"
"2472","red","red","red","red","green"
"2473","red","red","red","red","red"
"2474","red","green","green","green","green"
"2475","red","red","red","red","red"
"2476","red","red","red","red","red"
"2477","red","red","red","green","red"
"2478","red","red","red","red","red"
"2479","red","red","red","red","red"
"2480","red","red","red","red","red"
"2481","red","red","red","red","red"
"2482","red","red","red","red","red"
"2483","red","red","red","red","red"
"2484","green","red","red","red","red"
"2485","red","red","red","red","red"
"2486","red","red","green","red","red"
"2487","red","red","green","red","red"
"2488","red","red","red","red","red"
"2489","red","red","red","red","red"
"2490","red","red","red","red","red"
"2491","red","red","red","red","red"
"2492","red","red","red","red","red"
"2493","red","red","red","red","red"
"2494","red","red","red","red","red"
